"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R600","2020-05-27 18:00:00","766.000","318.000","0.500","24.800","0.890","925.300","","63.500","-99.000","-99.000","-99.000","25.100","","21.000",""
"C0Z320","2020-05-27 18:00:00","646.000","0.000","0.000","23.000","0.960","939.000","","2.000","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0V210","2020-05-27 18:00:00","734.000","0.000","0.000","24.200","0.900","930.100","","6.000","-99.000","-99.000","-99.000","25.000","","20.500",""
"C0K240","2020-05-27 18:00:00","1132.000","209.000","0.300","21.200","0.990","890.200","","6.500","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0M520","2020-05-27 18:00:00","15.000","225.000","1.900","28.900","0.830","1006.500","","46.000","-99.000","-99.000","-99.000","30.400","","24.000",""
"C0A530","2020-05-27 18:00:00","300.000","62.000","1.400","20.900","0.990","976.800","","2.500","-99.000","-99.000","-99.000","25.200","","20.900",""
"C0E820","2020-05-27 18:00:00","220.000","44.000","1.800","23.300","0.920","984.900","","44.000","-99.000","-99.000","-99.000","28.200","","22.400",""
"C0K450","2020-05-27 18:00:00","35.000","59.000","1.300","25.400","0.930","1004.500","","8.500","-99.000","-99.000","-99.000","30.200","","24.400",""
"C0G760","2020-05-27 18:00:00","53.000","0.000","0.200","25.600","0.990","1005.600","","24.500","-99.000","-99.000","-99.000","27.500","","24.600",""
"CM0120","2020-05-27 18:00:00","4.000","43.000","1.800","26.900","0.830","1008.600","","60.000","-99.000","-99.000","-99.000","28.600","","25.000",""
"C0Z290","2020-05-27 18:00:00","946.000","0.000","0.000","21.300","0.990","907.200","","2.000","-99.000","-99.000","-99.000","23.100","","20.200",""
"C0V680","2020-05-27 18:00:00","40.000","194.000","0.600","28.700","0.810","1004.500","","112.500","-99.000","-99.000","-99.000","28.700","","23.600",""
"C0R760","2020-05-27 18:00:00","336.000","303.000","0.900","25.200","0.890","972.000","","148.500","-99.000","-99.000","-99.000","27.700","","21.300",""
"C0F9U0","2020-05-27 18:00:00","74.000","133.000","0.600","26.900","0.920","1000.900","","29.500","-99.000","-99.000","-99.000","27.600","","25.200",""
"C0AI10","2020-05-27 18:00:00","76.000","252.000","0.800","22.500","0.990","1001.600","","9.000","-99.000","-99.000","-99.000","25.400","","22.500",""
"C0R790","2020-05-27 18:00:00","111.000","344.000","4.100","25.700","0.900","997.200","","196.000","-99.000","-99.000","-99.000","30.400","","22.700",""
"C0R550","2020-05-27 18:00:00","38.000","208.000","0.800","28.500","0.920","1005.500","","149.000","-99.000","-99.000","-99.000","29.200","","23.100",""
"C0F9L0","2020-05-27 18:00:00","253.000","0.000","0.000","26.500","0.900","980.700","","32.500","-99.000","-99.000","-99.000","27.600","","24.500",""
"C0A950","2020-05-27 18:00:00","60.000","351.000","3.800","22.400","1.000","1004.600","","5.500","-99.000","-99.000","-99.000","26.600","","21.100",""
"C0R160","2020-05-27 18:00:00","45.000","205.000","1.300","27.800","0.990","1003.400","","65.000","-99.000","-99.000","-99.000","28.400","","22.900",""
"C0F9S0","2020-05-27 18:00:00","43.000","204.000","0.600","26.600","0.900","1004.400","","50.500","-99.000","-99.000","-99.000","27.000","","25.200",""
"C0M820","2020-05-27 18:00:00","980.000","0.000","0.000","22.600","0.840","903.800","","6.000","-99.000","-99.000","-99.000","24.100","","18.900",""
"C0G870","2020-05-27 18:00:00","12.000","13.000","0.500","26.500","-99.000","1008.600","","38.000","-99.000","-99.000","-99.000","27.100","","24.500",""
"C0R530","2020-05-27 18:00:00","16.000","211.000","1.300","27.600","0.760","1007.100","","223.500","-99.000","-99.000","-99.000","28.600","","22.400",""
"C0O840","2020-05-27 18:00:00","134.000","223.000","1.300","28.000","0.920","992.100","","13.500","-99.000","-99.000","-99.000","29.500","","23.500",""
"C0A890","2020-05-27 18:00:00","40.000","0.000","0.000","23.500","0.950","1005.700","","5.000","-99.000","-99.000","-99.000","25.200","","22.900",""
"C0A660","2020-05-27 18:00:00","97.000","0.000","0.000","22.000","0.950","999.100","","12.000","-99.000","-99.000","-99.000","24.500","","21.500",""
"C0T9H0","2020-05-27 18:00:00","725.000","43.000","3.200","20.900","0.990","931.400","","7.500","-99.000","-99.000","-99.000","25.100","","20.900",""
"C0R270","2020-05-27 18:00:00","51.000","90.000","1.000","26.000","1.000","1002.100","","276.500","-99.000","-99.000","-99.000","26.700","","22.200",""
"C0O980","2020-05-27 18:00:00","18.000","207.000","0.700","29.100","0.820","1007.800","","47.500","-99.000","-99.000","-99.000","30.500","","24.100",""
"C0T9I0","2020-05-27 18:00:00","152.000","38.000","2.400","23.700","0.990","994.200","","3.500","-99.000","-99.000","-99.000","26.700","","23.700",""
"C0V760","2020-05-27 18:00:00","30.000","243.000","0.800","29.400","0.830","1006.100","","120.500","-99.000","-99.000","-99.000","30.700","","24.100",""
"C0AG90","2020-05-27 18:00:00","25.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R570","2020-05-27 18:00:00","37.000","64.000","1.500","28.500","0.810","1003.900","","69.500","-99.000","-99.000","-99.000","28.800","","23.400",""
"C0O900","2020-05-27 18:00:00","9.000","205.000","2.700","29.500","0.990","1007.800","","44.000","-99.000","-99.000","-99.000","30.700","","24.400",""
"C0AD00","2020-05-27 18:00:00","86.000","80.000","2.500","23.100","0.910","1001.200","","34.500","-99.000","-99.000","-99.000","27.600","","23.000",""
"C0V700","2020-05-27 18:00:00","24.000","196.000","1.300","29.100","0.780","1005.600","","196.000","-99.000","-99.000","-99.000","29.100","","24.000",""
"C0AH00","2020-05-27 18:00:00","38.000","94.000","2.200","23.200","1.000","1006.100","","5.500","-99.000","-99.000","-99.000","26.900","","22.800",""
"C0X080","2020-05-27 18:00:00","2.000","201.000","2.700","28.300","0.870","1008.400","","56.500","-99.000","-99.000","-99.000","30.700","","24.500",""
"C0G910","2020-05-27 18:00:00","42.000","100.000","1.100","27.100","0.940","1003.300","","31.000","-99.000","-99.000","-99.000","28.100","","24.900",""
"C0I480","2020-05-27 18:00:00","2165.000","0.000","0.000","14.700","0.990","788.600","","95.500","-99.000","-99.000","-99.000","16.300","","13.600",""
"C0R710","2020-05-27 18:00:00","117.000","287.000","3.400","26.300","0.900","996.900","","42.500","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0U940","2020-05-27 18:00:00","25.000","38.000","0.600","23.600","0.930","1009.000","","2.000","-99.000","-99.000","-99.000","25.200","","23.200",""
"C0S970","2020-05-27 18:00:00","19.000","51.000","1.400","26.900","0.860","1007.000","","18.500","-99.000","-99.000","-99.000","27.500","","23.600",""
"C0V260","2020-05-27 18:00:00","126.000","21.000","0.400","28.300","0.760","995.000","","34.000","-99.000","-99.000","-99.000","31.100","","23.800",""
"C0H990","2020-05-27 18:00:00","3076.000","202.000","5.800","10.100","0.990","706.400","","37.000","-99.000","-99.000","-99.000","11.200","","8.700",""
"C0F9K0","2020-05-27 18:00:00","30.000","21.000","2.400","25.700","0.860","1004.700","","12.000","-99.000","-99.000","-99.000","27.700","","24.400",""
"C0AH90","2020-05-27 18:00:00","660.000","93.000","0.400","20.200","0.990","939.400","","7.000","-99.000","-99.000","-99.000","22.600","","20.000",""
"C0W150","2020-05-27 18:00:00","42.000","58.000","3.000","23.100","0.970","1006.000","","7.500","-99.000","-99.000","-99.000","26.500","","22.300",""
"C0F000","2020-05-27 18:00:00","273.000","0.000","0.000","25.000","0.990","975.400","","16.500","-99.000","-99.000","-99.000","25.800","","22.700",""
"C0M860","2020-05-27 18:00:00","578.000","243.000","0.300","25.000","0.880","945.600","","4.000","-99.000","-99.000","-99.000","27.300","","20.900",""
"C0K410","2020-05-27 18:00:00","20.000","357.000","1.300","26.800","0.880","1005.900","","29.500","-99.000","-99.000","-99.000","29.800","","24.100",""
"C0R140","2020-05-27 18:00:00","740.000","121.000","0.300","22.900","1.000","930.500","","36.000","-99.000","-99.000","-99.000","24.200","","19.500",""
"C0V800","2020-05-27 18:00:00","256.000","0.000","0.000","27.500","0.840","979.100","","14.500","-99.000","-99.000","-99.000","29.800","","23.400",""
"C0S830","2020-05-27 18:00:00","288.000","25.000","0.800","23.600","1.000","979.400","","0.500","-99.000","-99.000","-99.000","26.900","","23.500",""
"C0S920","2020-05-27 18:00:00","98.000","139.000","0.500","26.800","0.870","993.900","","27.500","-99.000","-99.000","-99.000","28.300","","24.000",""
"C0V640","2020-05-27 18:00:00","35.000","213.000","1.100","29.600","0.820","1004.900","","108.500","-99.000","-99.000","-99.000","30.500","","24.700",""
"C0AH80","2020-05-27 18:00:00","68.000","108.000","0.800","22.400","0.960","1002.300","","4.500","-99.000","-99.000","-99.000","24.500","","22.400",""
"C0S770","2020-05-27 18:00:00","375.000","99.000","1.100","23.800","0.990","967.400","","26.500","-99.000","-99.000","-99.000","25.500","","21.400",""
"C0X230","2020-05-27 18:00:00","29.000","220.000","2.900","28.900","0.810","1006.700","","12.500","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0B010","2020-05-27 18:00:00","38.000","71.000","1.700","22.900","0.990","1004.100","","8.000","-99.000","-99.000","-99.000","26.500","","22.700",""
"C0R490","2020-05-27 18:00:00","49.000","169.000","0.800","28.300","0.930","1003.200","","73.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0V440","2020-05-27 18:00:00","27.000","156.000","0.400","29.300","0.810","1005.700","","191.500","-99.000","-99.000","-99.000","29.500","","24.000",""
"C0SA40","2020-05-27 18:00:00","200.000","120.000","0.600","26.800","0.830","987.300","","15.000","-99.000","-99.000","-99.000","28.400","","23.100",""
"C0Z280","2020-05-27 18:00:00","224.000","322.000","0.400","24.400","0.990","986.100","","0.500","-99.000","-99.000","-99.000","28.600","","23.200",""
"C0Z070","2020-05-27 18:00:00","247.000","360.000","3.300","23.700","0.990","982.000","","0.500","-99.000","-99.000","-99.000","27.100","","22.800",""
"CM0180","2020-05-27 18:00:00","313.000","0.000","0.000","25.400","0.950","975.300","","18.500","-99.000","-99.000","-99.000","28.000","","22.600",""
"C0T9N0","2020-05-27 18:00:00","261.000","353.000","1.000","25.900","0.890","980.500","","5.500","-99.000","-99.000","-99.000","28.200","","22.800",""
"C0R800","2020-05-27 18:00:00","131.000","0.000","0.100","26.800","0.850","994.300","","257.500","-99.000","-99.000","-99.000","27.800","","22.400",""
"C0K470","2020-05-27 18:00:00","97.000","31.000","0.500","25.000","0.990","998.000","","15.500","-99.000","-99.000","-99.000","29.000","","23.300",""
"C0R720","2020-05-27 18:00:00","214.000","352.000","3.100","25.100","0.940","985.900","","151.500","-99.000","-99.000","-99.000","27.800","","22.400",""
"C0V650","2020-05-27 18:00:00","28.000","175.000","2.000","27.900","0.990","1007.700","","120.000","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0R830","2020-05-27 18:00:00","383.000","276.000","0.300","25.400","0.870","966.400","","165.500","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0U780","2020-05-27 18:00:00","15.000","16.000","1.100","24.000","0.990","1009.400","","1.000","-99.000","-99.000","-99.000","25.800","","23.600",""
"C0U760","2020-05-27 18:00:00","22.000","0.000","0.100","23.900","0.990","1009.500","","1.500","-99.000","-99.000","-99.000","25.600","","23.900",""
"C0X290","2020-05-27 18:00:00","10.000","198.000","3.300","28.400","0.860","1007.500","","11.500","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0E830","2020-05-27 18:00:00","37.000","30.000","2.000","25.600","0.830","1004.900","","3.500","-99.000","-99.000","-99.000","27.200","","24.400",""
"C0M660","2020-05-27 18:00:00","40.000","54.000","2.200","25.700","0.990","1005.200","","17.000","-99.000","-99.000","-99.000","29.700","","24.300",""
"C0D580","2020-05-27 18:00:00","120.000","0.000","0.000","23.300","0.950","996.400","","36.500","-99.000","-99.000","-99.000","25.800","","23.000",""
"C0F970","2020-05-27 18:00:00","145.000","168.000","0.700","26.000","0.870","992.000","","31.000","-99.000","-99.000","-99.000","27.100","","24.100",""
"C0R640","2020-05-27 18:00:00","21.000","190.000","1.200","27.300","0.940","1006.700","","195.000","-99.000","-99.000","-99.000","28.500","","23.200",""
"C0E810","2020-05-27 18:00:00","53.000","351.000","2.000","23.700","0.990","1004.000","","5.000","-99.000","-99.000","-99.000","26.100","","23.400",""
"C0A550","2020-05-27 18:00:00","422.000","0.000","0.000","20.200","1.000","964.200","","8.000","-99.000","-99.000","-99.000","23.000","","20.200",""
"C0G750","2020-05-27 18:00:00","31.000","0.000","0.000","26.000","0.950","1006.600","","-99.000","-99.000","-99.000","-99.000","28.400","","24.200",""
"C0Z270","2020-05-27 18:00:00","343.000","58.000","2.900","22.400","0.990","972.400","","13.500","-99.000","-99.000","-99.000","26.300","","22.400",""
"C0UA30","2020-05-27 18:00:00","1397.000","0.000","0.000","18.300","0.990","859.600","","5.500","-99.000","-99.000","-99.000","20.600","","17.200",""
"C0I080","2020-05-27 18:00:00","536.000","0.000","0.000","22.200","0.990","953.100","","61.500","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0UA00","2020-05-27 18:00:00","392.000","0.000","0.100","21.900","0.990","967.700","","10.000","-99.000","-99.000","-99.000","25.300","","21.300",""
"C0AD40","2020-05-27 18:00:00","32.000","89.000","1.100","22.700","0.910","1007.000","","13.500","-99.000","-99.000","-99.000","26.400","","22.700",""
"C0G900","2020-05-27 18:00:00","20.000","24.000","2.000","27.200","0.880","1006.400","","27.000","-99.000","-99.000","-99.000","28.300","","24.900",""
"C0S660","2020-05-27 18:00:00","794.000","150.000","1.000","23.500","0.890","924.300","","4.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0M640","2020-05-27 18:00:00","155.000","337.000","0.600","26.900","0.880","991.500","","10.000","-99.000","-99.000","-99.000","30.400","","23.600",""
"C0R660","2020-05-27 18:00:00","20.000","0.000","0.000","27.700","0.850","1007.500","","212.500","-99.000","-99.000","-99.000","27.700","","22.700",""
"C0UA10","2020-05-27 18:00:00","1711.000","0.000","0.100","17.800","1.000","831.200","","13.500","-99.000","-99.000","-99.000","20.200","","14.800",""
"C0V770","2020-05-27 18:00:00","26.000","143.000","1.500","28.300","0.780","1006.100","","129.500","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0E730","2020-05-27 18:00:00","26.000","52.000","0.700","24.700","0.850","1005.400","","34.000","-99.000","-99.000","-99.000","27.000","","23.600",""
"C0V810","2020-05-27 18:00:00","32.000","0.000","0.000","28.200","0.860","1004.500","","-99.000","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0A9C0","2020-05-27 18:00:00","35.000","0.000","0.000","23.500","0.920","1006.900","","19.000","-99.000","-99.000","-99.000","28.200","","23.500",""
"C0X310","2020-05-27 18:00:00","9.000","169.000","3.500","27.900","0.890","1008.500","","73.500","-99.000","-99.000","-99.000","29.800","","24.700",""
"C0K280","2020-05-27 18:00:00","23.000","4.000","1.900","26.000","1.000","1008.700","","23.500","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0M650","2020-05-27 18:00:00","20.000","245.000","0.400","28.700","0.840","1006.900","","40.500","-99.000","-99.000","-99.000","30.300","","23.900",""
"C0S910","2020-05-27 18:00:00","212.000","256.000","5.400","26.200","0.890","987.200","","14.000","13.300","303.000","","26.900","","23.100",""
"C0D570","2020-05-27 18:00:00","15.000","0.000","0.000","24.100","0.910","1008.400","","18.500","-99.000","-99.000","-99.000","27.300","","23.400",""
"C0M710","2020-05-27 18:00:00","15.000","217.000","1.200","28.200","0.850","1007.400","","11.500","-99.000","-99.000","-99.000","29.700","","24.700",""
"C0V490","2020-05-27 18:00:00","20.000","201.000","1.200","28.000","0.990","1007.100","","192.500","-99.000","-99.000","-99.000","28.900","","23.900",""
"C0E870","2020-05-27 18:00:00","34.000","44.000","1.500","25.000","0.850","1007.400","","25.000","-99.000","-99.000","-99.000","26.800","","24.200",""
"C0M800","2020-05-27 18:00:00","440.000","185.000","0.300","26.800","0.820","960.800","","3.500","-99.000","-99.000","-99.000","28.900","","21.600",""
"C0A570","2020-05-27 18:00:00","360.000","0.000","0.000","20.900","0.980","970.600","","11.000","-99.000","-99.000","-99.000","23.900","","20.900",""
"C0S790","2020-05-27 18:00:00","236.000","10.000","1.400","24.200","0.980","984.800","","24.500","-99.000","-99.000","-99.000","26.200","","21.300",""
"C0D590","2020-05-27 18:00:00","143.000","54.000","2.200","22.200","0.970","995.200","","32.500","-99.000","-99.000","-99.000","26.200","","22.200",""
"C0U990","2020-05-27 18:00:00","31.000","309.000","0.400","23.600","0.990","1008.100","","8.500","-99.000","-99.000","-99.000","25.500","","23.600",""
"C0M700","2020-05-27 18:00:00","150.000","0.000","0.000","27.000","0.960","992.900","","4.000","-99.000","-99.000","-99.000","30.700","","23.600",""
"C0A970","2020-05-27 18:00:00","96.000","354.000","5.500","21.900","0.990","1000.500","","5.500","-99.000","-99.000","-99.000","26.000","","21.400",""
"CM0110","2020-05-27 18:00:00","7.000","29.000","1.700","26.900","0.800","1008.600","","-99.000","-99.000","-99.000","-99.000","28.100","","24.600",""
"C0S940","2020-05-27 18:00:00","150.000","14.000","1.200","24.300","0.990","992.700","","1.500","-99.000","-99.000","-99.000","27.900","","24.000",""
"C0X250","2020-05-27 18:00:00","33.000","216.000","1.200","29.900","0.730","1005.000","","42.500","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0K520","2020-05-27 18:00:00","10.000","23.000","0.800","26.000","0.920","1007.000","","16.000","-99.000","-99.000","-99.000","29.500","","24.700",""
"C0Z200","2020-05-27 18:00:00","153.000","61.000","1.900","23.700","0.930","994.200","","7.500","-99.000","-99.000","-99.000","27.500","","22.800",""
"C0V740","2020-05-27 18:00:00","60.000","178.000","1.500","28.300","0.820","1003.200","","45.500","-99.000","-99.000","-99.000","29.600","","23.400",""
"C0V790","2020-05-27 18:00:00","410.000","261.000","1.300","25.600","0.880","962.900","","14.000","-99.000","-99.000","-99.000","29.200","","22.600",""
"C0G860","2020-05-27 18:00:00","45.000","137.000","0.300","26.600","0.670","1003.200","","22.500","-99.000","-99.000","-99.000","27.700","","25.300",""
"C0Z250","2020-05-27 18:00:00","1124.000","0.000","0.100","20.100","0.990","888.300","","3.000","-99.000","-99.000","-99.000","21.700","","18.900",""
"C0K440","2020-05-27 18:00:00","35.000","239.000","0.500","25.200","0.970","1005.600","","55.500","-99.000","-99.000","-99.000","29.100","","24.200",""
"C0T900","2020-05-27 18:00:00","160.000","169.000","0.400","23.300","0.940","991.000","","25.000","-99.000","-99.000","-99.000","27.400","","22.400",""
"C0F9V0","2020-05-27 18:00:00","525.000","199.000","2.100","24.500","0.930","951.300","","62.000","-99.000","-99.000","-99.000","26.000","","23.000",""
"C0UA20","2020-05-27 18:00:00","2619.000","211.000","3.900","12.000","1.000","-99.000","","10.500","-99.000","-99.000","-99.000","13.600","","10.600",""
"C0M850","2020-05-27 18:00:00","695.000","0.000","0.000","24.100","0.950","932.200","","5.500","-99.000","-99.000","-99.000","27.900","","20.500",""
"C0C620","2020-05-27 18:00:00","19.000","134.000","0.400","22.900","0.960","1007.200","","38.500","-99.000","-99.000","-99.000","27.000","","22.600",""
"C0I360","2020-05-27 18:00:00","300.000","117.000","1.000","23.500","0.980","975.000","","16.000","-99.000","-99.000","-99.000","28.100","","22.900",""
"C0M810","2020-05-27 18:00:00","1354.000","316.000","0.700","20.200","0.990","865.000","","4.500","-99.000","-99.000","-99.000","22.700","","17.900",""
"CM0140","2020-05-27 18:00:00","26.000","48.000","1.500","25.800","0.860","1007.600","","5.000","-99.000","-99.000","-99.000","27.600","","25.500",""
"C0SA20","2020-05-27 18:00:00","857.000","36.000","1.200","21.300","1.000","916.000","","29.000","-99.000","-99.000","-99.000","24.700","","19.800",""
"C0K490","2020-05-27 18:00:00","91.000","63.000","1.000","25.500","0.960","998.600","","6.500","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0V820","2020-05-27 18:00:00","441.000","266.000","0.600","26.300","0.880","962.600","","12.000","-99.000","-99.000","-99.000","29.100","","22.000",""
"C0S810","2020-05-27 18:00:00","65.000","19.000","1.300","25.400","0.960","1004.900","","10.000","-99.000","-99.000","-99.000","27.000","","24.500",""
"C0R580","2020-05-27 18:00:00","10.000","222.000","1.500","27.800","0.860","1007.700","","145.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0Z330","2020-05-27 18:00:00","488.000","0.000","0.000","23.300","0.990","957.700","","1.500","-99.000","-99.000","-99.000","27.500","","21.500",""
"C0C490","2020-05-27 18:00:00","157.000","64.000","1.100","23.100","0.900","992.500","","22.000","-99.000","-99.000","-99.000","26.600","","22.800",""
"C0X160","2020-05-27 18:00:00","26.000","214.000","2.100","28.900","0.910","1005.500","","82.000","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0S760","2020-05-27 18:00:00","1621.000","0.000","0.000","18.500","1.000","838.200","","10.500","-99.000","-99.000","-99.000","23.500","","16.400",""
"C0O830","2020-05-27 18:00:00","127.000","277.000","1.000","27.500","0.990","995.200","","9.000","-99.000","-99.000","-99.000","31.300","","23.700",""
"C0A9A0","2020-05-27 18:00:00","24.000","109.000","3.000","22.200","-99.000","1008.000","","11.000","-99.000","-99.000","-99.000","27.700","","22.200",""
"C0AD50","2020-05-27 18:00:00","84.000","79.000","1.900","22.900","1.000","1001.600","","13.500","-99.000","-99.000","-99.000","26.500","","22.700",""
"C0G620","2020-05-27 18:00:00","110.000","0.000","0.200","25.900","0.990","996.400","","53.500","-99.000","-99.000","-99.000","27.200","","23.800",""
"C0V310","2020-05-27 18:00:00","46.000","204.000","0.300","28.800","0.650","1003.100","","42.500","-99.000","-99.000","-99.000","30.900","","24.000",""
"C0X110","2020-05-27 18:00:00","20.000","232.000","1.200","28.900","0.910","1006.800","","89.500","-99.000","-99.000","-99.000","29.600","","24.900",""
"C0S980","2020-05-27 18:00:00","901.000","268.000","0.600","23.300","0.930","911.200","","24.000","8.000","231.000","","24.300","","19.200",""
"C0R320","2020-05-27 18:00:00","7.000","304.000","1.000","27.200","0.860","1008.900","","127.500","-99.000","-99.000","-99.000","28.500","","23.200",""
"C0O860","2020-05-27 18:00:00","38.000","162.000","1.400","29.400","0.940","1004.000","","25.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0U950","2020-05-27 18:00:00","1012.000","10.000","5.400","17.200","1.000","900.600","","6.000","-99.000","-99.000","-99.000","21.200","","17.200",""
"C0R260","2020-05-27 18:00:00","76.000","0.000","0.000","27.700","0.990","1000.300","","171.000","-99.000","-99.000","-99.000","27.800","","22.800",""
"C0G880","2020-05-27 18:00:00","92.000","0.000","0.100","26.300","0.940","999.100","","14.500","-99.000","-99.000","-99.000","27.900","","24.200",""
"C0R520","2020-05-27 18:00:00","18.000","191.000","0.700","28.900","0.840","1007.200","","139.500","-99.000","-99.000","-99.000","30.600","","23.300",""
"C0O810","2020-05-27 18:00:00","161.000","160.000","0.700","28.300","0.990","991.700","","15.000","-99.000","-99.000","-99.000","30.100","","23.600",""
"C0E790","2020-05-27 18:00:00","344.000","272.000","1.300","25.900","1.000","970.200","","66.000","-99.000","-99.000","-99.000","27.300","","22.900",""
"C0F9Y0","2020-05-27 18:00:00","3313.000","264.000","1.300","9.000","1.000","687.200","","18.000","10.000","240.000","","11.700","","7.600",""
"C0S930","2020-05-27 18:00:00","248.000","147.000","0.300","26.500","0.840","982.200","","20.000","-99.000","-99.000","-99.000","28.200","","23.000",""
"C0M770","2020-05-27 18:00:00","164.000","347.000","0.900","26.500","0.980","990.200","","11.000","-99.000","-99.000","-99.000","30.000","","23.700",""
"C0R470","2020-05-27 18:00:00","103.000","169.000","0.300","29.000","0.780","998.000","","30.000","-99.000","-99.000","-99.000","30.500","","24.500",""
"C0W120","2020-05-27 18:00:00","58.000","35.000","3.800","25.000","0.880","1002.700","","0.000","-99.000","-99.000","-99.000","27.400","","24.500",""
"C0V350","2020-05-27 18:00:00","36.000","226.000","0.700","28.600","0.820","1006.100","","78.500","-99.000","-99.000","-99.000","30.100","","23.400",""
"CM0160","2020-05-27 18:00:00","159.000","0.000","0.100","25.000","0.990","992.800","","23.500","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0V500","2020-05-27 18:00:00","6.000","0.000","0.000","27.300","0.940","1008.000","","222.500","-99.000","-99.000","-99.000","27.700","","23.800",""
"C0SA30","2020-05-27 18:00:00","92.000","15.000","2.600","25.000","0.930","1000.300","","7.500","-99.000","-99.000","-99.000","26.500","","24.600",""
"C0U710","2020-05-27 18:00:00","1942.000","270.000","1.200","15.600","0.990","807.900","","5.500","-99.000","-99.000","-99.000","18.100","","13.500",""
"C0Z100","2020-05-27 18:00:00","36.000","0.000","0.200","24.200","0.990","1008.100","","19.500","-99.000","-99.000","-99.000","27.700","","23.900",""
"C0Z170","2020-05-27 18:00:00","199.000","69.000","1.500","26.700","0.830","988.900","","1.000","-99.000","-99.000","-99.000","28.400","","23.700",""
"C0K430","2020-05-27 18:00:00","30.000","12.000","1.000","25.400","0.990","1006.700","","15.000","-99.000","-99.000","-99.000","28.900","","24.400",""
"C0S960","2020-05-27 18:00:00","32.000","14.000","1.600","26.900","0.860","1005.800","","29.000","-99.000","-99.000","-99.000","27.400","","24.000",""
"C0T9M0","2020-05-27 18:00:00","92.000","10.000","1.500","24.300","1.000","1001.400","","3.000","-99.000","-99.000","-99.000","28.200","","24.100",""
"C0AI00","2020-05-27 18:00:00","188.000","225.000","0.400","22.600","0.970","990.200","","24.000","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0AC40","2020-05-27 18:00:00","1079.000","280.000","2.200","18.900","0.990","891.900","","57.000","-99.000","-99.000","-99.000","22.200","","17.200",""
"C0F9M0","2020-05-27 18:00:00","230.000","237.000","1.200","25.800","0.850","983.200","","58.000","-99.000","-99.000","-99.000","26.700","","23.900",""
"C0A930","2020-05-27 18:00:00","216.000","224.000","0.500","21.100","1.000","985.000","","94.500","-99.000","-99.000","-99.000","26.400","","21.100",""
"C0A640","2020-05-27 18:00:00","241.000","0.000","0.000","21.400","0.940","985.600","","3.500","-99.000","-99.000","-99.000","23.800","","21.400",""
"C0I420","2020-05-27 18:00:00","305.000","25.000","0.400","23.300","0.990","975.500","","56.500","-99.000","-99.000","-99.000","27.700","","22.500",""
"C0R170","2020-05-27 18:00:00","26.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M530","2020-05-27 18:00:00","1385.000","0.000","0.000","20.200","0.990","867.400","","1.500","-99.000","-99.000","-99.000","22.400","","18.000",""
"C0H890","2020-05-27 18:00:00","440.000","0.000","0.200","22.900","0.990","960.300","","34.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"C0K480","2020-05-27 18:00:00","56.000","83.000","1.100","25.600","0.990","1002.700","","27.500","-99.000","-99.000","-99.000","29.500","","24.400",""
"C0R540","2020-05-27 18:00:00","17.000","0.000","0.200","28.300","0.880","1007.000","","224.500","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0Z160","2020-05-27 18:00:00","124.000","14.000","1.900","23.900","0.970","999.400","","12.500","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0AH50","2020-05-27 18:00:00","275.000","171.000","0.800","21.800","0.990","979.400","","23.500","-99.000","-99.000","-99.000","26.200","","21.600",""
"C0F850","2020-05-27 18:00:00","379.000","204.000","0.400","24.800","0.920","966.300","","84.000","-99.000","-99.000","-99.000","26.400","","22.000",""
"C0G800","2020-05-27 18:00:00","15.000","6.000","0.500","27.700","0.990","1007.100","","24.500","-99.000","-99.000","-99.000","28.000","","24.700",""
